Species	Symbol	Ensembl	Family	Protein	Entrez ID
Macaca_mulatta	ZNF620	ENSMMUG00000015955	zf-C2H2	ENSMMUP00000020987;ENSMMUP00000055811;	100423711
Macaca_mulatta	GATA5	ENSMMUG00000017584	zf-GATA	ENSMMUP00000023147;	-
Macaca_mulatta	ELK4	ENSMMUG00000001024	ETS	ENSMMUP00000005500;ENSMMUP00000038169;	699281
Macaca_mulatta	ZNF3	ENSMMUG00000004021	zf-C2H2	ENSMMUP00000053239;ENSMMUP00000007747;	719069
Macaca_mulatta	MYOG	ENSMMUG00000043626	bHLH	ENSMMUP00000047091;	703742
Macaca_mulatta	TCFL5	ENSMMUG00000008229	bHLH	ENSMMUP00000038252;ENSMMUP00000010783;	100428921
Macaca_mulatta	ZNF630	ENSMMUG00000006396	zf-C2H2	ENSMMUP00000008435;ENSMMUP00000042991;	-
Macaca_mulatta	ZNF679	ENSMMUG00000007377	zf-C2H2	ENSMMUP00000040705;	-
Macaca_mulatta	HOXD9	ENSMMUG00000032599	Homeobox	ENSMMUP00000045547;	-
Macaca_mulatta	RELB	ENSMMUG00000014153	RHD	ENSMMUP00000059973;ENSMMUP00000018596;	714677
Macaca_mulatta	ZNF253	ENSMMUG00000038246	zf-C2H2	ENSMMUP00000045413;	720418
Macaca_mulatta	ZFY	ENSMMUG00000046378	zf-C2H2	ENSMMUP00000041897;ENSMMUP00000055176;	100270705
Macaca_mulatta	GLI1	ENSMMUG00000022058	zf-C2H2	ENSMMUP00000029053;	714843
Macaca_mulatta	FOSL2	ENSMMUG00000014464	TF_bZIP	ENSMMUP00000018991;ENSMMUP00000049768;ENSMMUP00000042716;	703068
Macaca_mulatta	GFI1	ENSMMUG00000005068	zf-C2H2	ENSMMUP00000006717;	-
Macaca_mulatta	TBX3	ENSMMUG00000015070	T-box	ENSMMUP00000019748;	713740
Macaca_mulatta	LHX3	ENSMMUG00000004882	Homeobox	ENSMMUP00000006491;ENSMMUP00000006492;ENSMMUP00000040166;	574165
Macaca_mulatta	MIER2	ENSMMUG00000023717	MYB	ENSMMUP00000031240;ENSMMUP00000057890;	701450
Macaca_mulatta	PIAS1	ENSMMUG00000011699	zf-MIZ	ENSMMUP00000015357;ENSMMUP00000015356;	693445
Macaca_mulatta	SMAD6	ENSMMUG00000019018	MH1	ENSMMUP00000025007;ENSMMUP00000044372;ENSMMUP00000051044;	714733
Macaca_mulatta	TRERF1	ENSMMUG00000005575	zf-C2H2	ENSMMUP00000007363;ENSMMUP00000007364;	696006
Macaca_mulatta	HOPX	ENSMMUG00000017788	Homeobox	ENSMMUP00000023393;ENSMMUP00000044665;ENSMMUP00000023391;	694219
Macaca_mulatta	NFE2L1	ENSMMUG00000021935	TF_bZIP	ENSMMUP00000028890;ENSMMUP00000028888;ENSMMUP00000034932;ENSMMUP00000054995;ENSMMUP00000053347;	695404
Macaca_mulatta	BCL6	ENSMMUG00000009198	ZBTB	ENSMMUP00000012059;ENSMMUP00000012059;	708736
Macaca_mulatta	ZNF446	ENSMMUG00000014693	zf-C2H2	ENSMMUP00000060312;ENSMMUP00000019280;	711741
Macaca_mulatta	ZNF776	ENSMMUG00000005337	zf-C2H2	ENSMMUP00000007057;	-
Macaca_mulatta	ZNF559	ENSMMUG00000018884	zf-C2H2	ENSMMUP00000024850;ENSMMUP00000031865;ENSMMUP00000042117;	709955
Macaca_mulatta	NPAS3	ENSMMUG00000014839	bHLH	ENSMMUP00000019482;	717281
Macaca_mulatta	MEOX2	ENSMMUG00000004976	Homeobox	ENSMMUP00000006593;	709862
Macaca_mulatta	GATAD2B	ENSMMUG00000002696	zf-GATA	ENSMMUP00000003628;ENSMMUP00000049540;	715789
Macaca_mulatta	ZEB2	ENSMMUG00000016845	zf-C2H2	ENSMMUP00000022149;ENSMMUP00000052477;ENSMMUP00000058371;ENSMMUP00000053684;ENSMMUP00000022148;ENSMMUP00000022148;ENSMMUP00000060608;ENSMMUP00000060593;ENSMMUP00000054527;ENSMMUP00000048608;	705439
Macaca_mulatta	AFF1	ENSMMUG00000014076	AF-4	ENSMMUP00000057715;ENSMMUP00000055868;ENSMMUP00000046745;ENSMMUP00000047509;ENSMMUP00000018502;	700733
Macaca_mulatta	ZNF674	ENSMMUG00000002292	zf-C2H2	ENSMMUP00000003064;	704813
Macaca_mulatta	BHMG1	ENSMMUG00000049025	HMG	ENSMMUP00000050106;	716325
Macaca_mulatta	SUB1	ENSMMUG00000046181	PC4	ENSMMUP00000044748;ENSMMUP00000056405;	701045
Macaca_mulatta	CUX2	ENSMMUG00000001909	CUT	ENSMMUP00000002550;	-
Macaca_mulatta	TOX3	ENSMMUG00000013967	HMG	ENSMMUP00000018356;ENSMMUP00000052637;	696002
Macaca_mulatta	ZNF772	ENSMMUG00000014285	zf-C2H2	ENSMMUP00000031404;ENSMMUP00000059807;ENSMMUP00000018762;ENSMMUP00000018761;	707998
Macaca_mulatta	CTCFL	ENSMMUG00000016802	zf-C2H2	ENSMMUP00000022088;ENSMMUP00000054997;ENSMMUP00000051522;ENSMMUP00000051647;ENSMMUP00000050661;ENSMMUP00000047140;ENSMMUP00000056697;	701500
Macaca_mulatta	-	ENSMMUG00000005236	zf-C2H2	ENSMMUP00000031800;ENSMMUP00000006931;ENSMMUP00000006746;	717538
Macaca_mulatta	ZSCAN21	ENSMMUG00000014082	zf-C2H2	ENSMMUP00000043913;ENSMMUP00000018505;	710501
Macaca_mulatta	PATZ1	ENSMMUG00000013911	ZBTB	ENSMMUP00000060356;ENSMMUP00000060356;ENSMMUP00000037085;ENSMMUP00000037085;ENSMMUP00000037084;ENSMMUP00000037084;ENSMMUP00000037086;ENSMMUP00000037086;	-
Macaca_mulatta	RFX4	ENSMMUG00000022118	RFX	ENSMMUP00000029123;	702824
Macaca_mulatta	ZNF654	ENSMMUG00000043727	zf-C2H2	ENSMMUP00000046199;	693862
Macaca_mulatta	ZNF880	ENSMMUG00000043368	zf-C2H2	ENSMMUP00000021018;	-
Macaca_mulatta	ZNF189	ENSMMUG00000023795	zf-C2H2	ENSMMUP00000031338;	713873
Macaca_mulatta	VDR	ENSMMUG00000006727	THR-like	ENSMMUP00000008847;	706964
Macaca_mulatta	THAP3	ENSMMUG00000002047	THAP	ENSMMUP00000002738;ENSMMUP00000002739;	704946
Macaca_mulatta	-	ENSMMUG00000017191	zf-C2H2	ENSMMUP00000022614;	699962
Macaca_mulatta	E2F8	ENSMMUG00000010853	E2F	ENSMMUP00000014225;	702368
Macaca_mulatta	ZNF141	ENSMMUG00000039020	zf-C2H2	ENSMMUP00000054065;ENSMMUP00000028106;	714265
Macaca_mulatta	-	ENSMMUG00000014840	ETS	ENSMMUP00000041349;	-
Macaca_mulatta	OSR1	ENSMMUG00000037622	zf-C2H2	ENSMMUP00000058804;	-
Macaca_mulatta	BATF2	ENSMMUG00000006568	TF_bZIP	ENSMMUP00000060270;	722022
Macaca_mulatta	ZNF579	ENSMMUG00000016614	zf-C2H2	ENSMMUP00000031423;	-
Macaca_mulatta	ZNF524	ENSMMUG00000006774	zf-C2H2	ENSMMUP00000008912;	701807
Macaca_mulatta	EGR2	ENSMMUG00000010256	zf-C2H2	ENSMMUP00000013427;	698132
Macaca_mulatta	MAZ	ENSMMUG00000019826	zf-C2H2	ENSMMUP00000026071;ENSMMUP00000057677;ENSMMUP00000032491;	-
Macaca_mulatta	GSC2	ENSMMUG00000020988	Homeobox	ENSMMUP00000027615;	719051
Macaca_mulatta	TFDP3	ENSMMUG00000017335	E2F	ENSMMUP00000022809;	706557
Macaca_mulatta	ZNF567	ENSMMUG00000022794	zf-C2H2	ENSMMUP00000030010;	106999388
Macaca_mulatta	HOXA10	ENSMMUG00000013459	Homeobox	ENSMMUP00000048418;ENSMMUP00000041366;ENSMMUP00000017694;	704713
Macaca_mulatta	ZBTB47	ENSMMUG00000021243	ZBTB	ENSMMUP00000027972;ENSMMUP00000027972;	100428359
Macaca_mulatta	FOXI3	ENSMMUG00000014248	Fork_head	ENSMMUP00000018711;	-
Macaca_mulatta	HOXA7	ENSMMUG00000013458	Homeobox	ENSMMUP00000017689;	699858
Macaca_mulatta	ZNF217	ENSMMUG00000018358	zf-C2H2	ENSMMUP00000024137;	699314
Macaca_mulatta	HMGB4	ENSMMUG00000006238	HMG	ENSMMUP00000040436;	710554
Macaca_mulatta	CIC	ENSMMUG00000012174	HMG	ENSMMUP00000060288;ENSMMUP00000059084;ENSMMUP00000015969;ENSMMUP00000055867;	707463
Macaca_mulatta	MBD1	ENSMMUG00000009050	MBD	ENSMMUP00000011864;ENSMMUP00000011865;ENSMMUP00000011863;ENSMMUP00000051487;ENSMMUP00000041221;ENSMMUP00000011867;ENSMMUP00000011866;	709798
Macaca_mulatta	C11orf95	ENSMMUG00000047347	zf-BED	ENSMMUP00000057197;	722159
Macaca_mulatta	ARID5A	ENSMMUG00000030744	ARID	ENSMMUP00000036308;	709608
Macaca_mulatta	ZNF77	ENSMMUG00000008458	zf-C2H2	ENSMMUP00000043867;ENSMMUP00000011095;	712142
Macaca_mulatta	NFATC3	ENSMMUG00000021843	RHD	ENSMMUP00000044715;ENSMMUP00000032351;ENSMMUP00000028764;ENSMMUP00000028763;	702390
Macaca_mulatta	CREB3L4	ENSMMUG00000005008	TF_bZIP	ENSMMUP00000038952;ENSMMUP00000006633;	715951
Macaca_mulatta	ZNF234	ENSMMUG00000021473	zf-C2H2	ENSMMUP00000028285;	711905
Macaca_mulatta	NR4A2	ENSMMUG00000011607	NGFIB-like	ENSMMUP00000043365;ENSMMUP00000015239;ENSMMUP00000050315;	697077
Macaca_mulatta	TBX15	ENSMMUG00000009257	T-box	ENSMMUP00000012126;ENSMMUP00000012128;	712254
Macaca_mulatta	REST	ENSMMUG00000018821	zf-C2H2	ENSMMUP00000024771;ENSMMUP00000059297;ENSMMUP00000045800;ENSMMUP00000022375;ENSMMUP00000041509;ENSMMUP00000045904;	100425257
Macaca_mulatta	ZNF628	ENSMMUG00000001770	zf-C2H2	ENSMMUP00000002360;ENSMMUP00000047165;	-
Macaca_mulatta	-	ENSMMUG00000041079	Homeobox	ENSMMUP00000048999;	-
Macaca_mulatta	ESRRB	ENSMMUG00000016773	ESR-like	ENSMMUP00000022048;	703799
Macaca_mulatta	-	ENSMMUG00000048253	NF-YC	ENSMMUP00000055523;	-
Macaca_mulatta	ADNP	ENSMMUG00000002761	Homeobox	ENSMMUP00000003708;	701422
Macaca_mulatta	ZNF681	ENSMMUG00000039364	zf-C2H2	ENSMMUP00000023923;	698090
Macaca_mulatta	CLOCK	ENSMMUG00000001919	bHLH	ENSMMUP00000053123;ENSMMUP00000059763;ENSMMUP00000002568;ENSMMUP00000042937;	697532
Macaca_mulatta	FOXN4	ENSMMUG00000020375	Fork_head	ENSMMUP00000026810;	-
Macaca_mulatta	ELF5	ENSMMUG00000002432	ETS	ENSMMUP00000003266;ENSMMUP00000044211;ENSMMUP00000003267;	717377
Macaca_mulatta	TTF1	ENSMMUG00000006833	MYB	ENSMMUP00000008981;ENSMMUP00000040058;ENSMMUP00000058575;	715002
Macaca_mulatta	THRA	ENSMMUG00000002931	THR-like	ENSMMUP00000003920;	-
Macaca_mulatta	MTA1	ENSMMUG00000017313	zf-GATA	ENSMMUP00000051255;ENSMMUP00000042965;ENSMMUP00000042207;ENSMMUP00000022782;	710095
Macaca_mulatta	ZNF662	ENSMMUG00000006473	zf-C2H2	ENSMMUP00000008532;ENSMMUP00000050625;	716008
Macaca_mulatta	HEY1	ENSMMUG00000002740	bHLH	ENSMMUP00000055594;ENSMMUP00000003681;	699385
Macaca_mulatta	ATOH8	ENSMMUG00000047424	bHLH	ENSMMUP00000057409;ENSMMUP00000060764;	696169
Macaca_mulatta	MGA	ENSMMUG00000010168	T-box	ENSMMUP00000033811;	706849
Macaca_mulatta	NEUROD6	ENSMMUG00000022699	bHLH	ENSMMUP00000058987;ENSMMUP00000029891;	694337
Macaca_mulatta	HES7	ENSMMUG00000019851	bHLH	ENSMMUP00000026105;	-
Macaca_mulatta	RXRB	ENSMMUG00000003858	RXR-like	ENSMMUP00000033884;ENSMMUP00000033885;ENSMMUP00000047169;ENSMMUP00000005147;	717368
Macaca_mulatta	ZNF66	ENSMMUG00000038140	zf-C2H2	ENSMMUP00000029653;ENSMMUP00000000248;	100429705
Macaca_mulatta	ASCL1	ENSMMUG00000005747	bHLH	ENSMMUP00000007582;ENSMMUP00000052867;	698820
Macaca_mulatta	ZNF521	ENSMMUG00000008600	zf-C2H2	ENSMMUP00000045229;ENSMMUP00000011280;ENSMMUP00000028000;	709169
Macaca_mulatta	-	ENSMMUG00000001172	bHLH	ENSMMUP00000001562;ENSMMUP00000058958;	106994229
Macaca_mulatta	-	ENSMMUG00000001768	zf-C2H2	ENSMMUP00000002355;	719902
Macaca_mulatta	ZNF468	ENSMMUG00000044256	zf-C2H2	ENSMMUP00000057679;	-
Macaca_mulatta	TSC22D3	ENSMMUG00000008207	TSC22	ENSMMUP00000010755;ENSMMUP00000055684;ENSMMUP00000040888;	702656
Macaca_mulatta	-	ENSMMUG00000011610	HMG	ENSMMUP00000042813;	-
Macaca_mulatta	ZNF707	ENSMMUG00000018301	zf-C2H2	ENSMMUP00000024056;	106999987
Macaca_mulatta	PMS1	ENSMMUG00000014318	HMG	ENSMMUP00000037990;ENSMMUP00000037994;ENSMMUP00000018801;ENSMMUP00000037991;ENSMMUP00000058182;ENSMMUP00000051961;ENSMMUP00000056184;	713641
Macaca_mulatta	CREB3L2	ENSMMUG00000016833	TF_bZIP	ENSMMUP00000022133;	714981
Macaca_mulatta	-	ENSMMUG00000048604	THAP	ENSMMUP00000043301;	697391
Macaca_mulatta	ZSCAN26	ENSMMUG00000007227	zf-C2H2	ENSMMUP00000044732;ENSMMUP00000009479;	-
Macaca_mulatta	FOXJ2	ENSMMUG00000015256	Fork_head	ENSMMUP00000020004;	722244
Macaca_mulatta	RARB	ENSMMUG00000007367	THR-like	ENSMMUP00000048354;ENSMMUP00000009664;	700485
Macaca_mulatta	HIC1	ENSMMUG00000048710	ZBTB	ENSMMUP00000053545;ENSMMUP00000053545;	-
Macaca_mulatta	CEBPB	ENSMMUG00000045219	TF_bZIP	ENSMMUP00000050117;	713191
Macaca_mulatta	ZFP92	ENSMMUG00000041683	zf-C2H2	ENSMMUP00000052715;	696827
Macaca_mulatta	NR1D1	ENSMMUG00000002933	THR-like	ENSMMUP00000056093;ENSMMUP00000003923;	-
Macaca_mulatta	ZNF117	ENSMMUG00000015929	zf-C2H2	ENSMMUP00000020955;	-
Macaca_mulatta	HES2	ENSMMUG00000022882	bHLH	ENSMMUP00000030134;ENSMMUP00000056559;ENSMMUP00000030133;	703404
Macaca_mulatta	RUNX1	ENSMMUG00000001649	Runt	ENSMMUP00000057997;ENSMMUP00000002215;ENSMMUP00000003247;ENSMMUP00000002205;ENSMMUP00000044050;ENSMMUP00000002207;	696749
Macaca_mulatta	ETV7	ENSMMUG00000000687	ETS	ENSMMUP00000058213;ENSMMUP00000000923;ENSMMUP00000000924;	719151
Macaca_mulatta	ZNF444	ENSMMUG00000017498	zf-C2H2	ENSMMUP00000023028;	-
Macaca_mulatta	ZKSCAN1	ENSMMUG00000008601	zf-C2H2	ENSMMUP00000011281;	710407
Macaca_mulatta	STAT1	ENSMMUG00000005613	STAT	ENSMMUP00000046063;ENSMMUP00000057114;ENSMMUP00000052240;ENSMMUP00000007422;ENSMMUP00000042026;ENSMMUP00000055537;	693650
Macaca_mulatta	ZNF793	ENSMMUG00000028776	zf-C2H2	ENSMMUP00000044686;ENSMMUP00000031637;ENSMMUP00000053979;	713931
Macaca_mulatta	HMG20B	ENSMMUG00000018096	HMG	ENSMMUP00000031974;	721723
Macaca_mulatta	HOXB3	ENSMMUG00000045203	Homeobox	ENSMMUP00000044258;ENSMMUP00000050919;ENSMMUP00000048882;ENSMMUP00000049472;	696226
Macaca_mulatta	ZIC3	ENSMMUG00000002023	zf-C2H2	ENSMMUP00000022867;	-
Macaca_mulatta	ZNF652	ENSMMUG00000003453	zf-C2H2	ENSMMUP00000034905;	699084
Macaca_mulatta	MECOM	ENSMMUG00000002242	zf-C2H2	ENSMMUP00000002995;ENSMMUP00000002996;ENSMMUP00000002997;ENSMMUP00000055874;	698603
Macaca_mulatta	IRF8	ENSMMUG00000008125	IRF	ENSMMUP00000010639;	693933
Macaca_mulatta	ZFP36	ENSMMUG00000038702	zf-CCCH	ENSMMUP00000043095;	722000
Macaca_mulatta	ZIM3	ENSMMUG00000015673	zf-C2H2	ENSMMUP00000023828;	-
Macaca_mulatta	KLF18	ENSMMUG00000047420	zf-C2H2	ENSMMUP00000050570;	-
Macaca_mulatta	-	ENSMMUG00000002541	HMG	ENSMMUP00000025187;ENSMMUP00000003419;	-
Macaca_mulatta	ZSCAN9	ENSMMUG00000002537	zf-C2H2	ENSMMUP00000059547;ENSMMUP00000045743;ENSMMUP00000003413;	703493
Macaca_mulatta	MKX	ENSMMUG00000020660	Homeobox	ENSMMUP00000027187;	715306
Macaca_mulatta	ZNF284	ENSMMUG00000046507	zf-C2H2	ENSMMUP00000058818;	713143
Macaca_mulatta	TOX	ENSMMUG00000010971	HMG	ENSMMUP00000041723;ENSMMUP00000014382;	698759
Macaca_mulatta	ZNF680	ENSMMUG00000009138	zf-C2H2	ENSMMUP00000013118;	710449
Macaca_mulatta	DUXA	ENSMMUG00000007788	Homeobox	ENSMMUP00000010232;	709447
Macaca_mulatta	VEZF1	ENSMMUG00000004723	zf-C2H2	ENSMMUP00000053697;ENSMMUP00000052817;ENSMMUP00000041414;ENSMMUP00000006278;ENSMMUP00000046718;ENSMMUP00000060685;	713848
Macaca_mulatta	ZNF614	ENSMMUG00000049187	zf-C2H2	ENSMMUP00000004955;	720110
Macaca_mulatta	PAX6	ENSMMUG00000016810	PAX	ENSMMUP00000022107;ENSMMUP00000022101;	695746
Macaca_mulatta	ZNF584	ENSMMUG00000008730	zf-C2H2	ENSMMUP00000011441;ENSMMUP00000011442;	711420
Macaca_mulatta	ZSCAN30	ENSMMUG00000020529	zf-C2H2	ENSMMUP00000057638;	708199
Macaca_mulatta	BAZ2A	ENSMMUG00000019332	MBD	ENSMMUP00000025403;ENSMMUP00000025402;	713220
Macaca_mulatta	NR1I3	ENSMMUG00000018128	THR-like	ENSMMUP00000038527;ENSMMUP00000023826;ENSMMUP00000023830;ENSMMUP00000023825;	574249
Macaca_mulatta	FOXP3	ENSMMUG00000008624	Fork_head	ENSMMUP00000041072;ENSMMUP00000011309;ENSMMUP00000053619;ENSMMUP00000011310;	574303
Macaca_mulatta	ZNF766	ENSMMUG00000001316	zf-C2H2	ENSMMUP00000001754;ENSMMUP00000015520;ENSMMUP00000056092;	720183
Macaca_mulatta	SALL3	ENSMMUG00000000286	zf-C2H2	ENSMMUP00000000388;ENSMMUP00000000387;	717303
Macaca_mulatta	ASCL3	ENSMMUG00000001997	bHLH	ENSMMUP00000002671;	705072
Macaca_mulatta	ZKSCAN2	ENSMMUG00000010470	zf-C2H2	ENSMMUP00000013718;	702285
Macaca_mulatta	ZNF665	ENSMMUG00000001436	zf-C2H2	ENSMMUP00000004249;	-
Macaca_mulatta	ZNF543	ENSMMUG00000019286	zf-C2H2	ENSMMUP00000025341;	100428082
Macaca_mulatta	NR2E1	ENSMMUG00000023767	RXR-like	ENSMMUP00000031309;	701101
Macaca_mulatta	MYRFL	ENSMMUG00000006502	NDT80/PhoG	ENSMMUP00000039187;	717240
Macaca_mulatta	TP53	ENSMMUG00000008639	P53	ENSMMUP00000043209;ENSMMUP00000035274;ENSMMUP00000011334;ENSMMUP00000060998;ENSMMUP00000053928;	716170
Macaca_mulatta	ZNF514	ENSMMUG00000022923	zf-C2H2	ENSMMUP00000030189;	705392
Macaca_mulatta	TFDP2	ENSMMUG00000011134	E2F	ENSMMUP00000048407;ENSMMUP00000014574;ENSMMUP00000014575;ENSMMUP00000052577;ENSMMUP00000014573;	714655
Macaca_mulatta	ZNF134	ENSMMUG00000042586	zf-C2H2	ENSMMUP00000007048;	-
Macaca_mulatta	MYBL1	ENSMMUG00000013974	MYB	ENSMMUP00000043536;ENSMMUP00000032081;ENSMMUP00000018369;ENSMMUP00000051660;	703351
Macaca_mulatta	OSR2	ENSMMUG00000022185	zf-C2H2	ENSMMUP00000057292;ENSMMUP00000029201;	-
Macaca_mulatta	GRHL3	ENSMMUG00000004463	CP2	ENSMMUP00000056994;ENSMMUP00000005946;ENSMMUP00000056263;ENSMMUP00000005945;	711881
Macaca_mulatta	ID1	ENSMMUG00000004403	bHLH	ENSMMUP00000005880;	713160
Macaca_mulatta	SP1	ENSMMUG00000020036	zf-C2H2	ENSMMUP00000039540;ENSMMUP00000026353;	702710
Macaca_mulatta	NEUROD1	ENSMMUG00000008296	bHLH	ENSMMUP00000010871;	704954
Macaca_mulatta	PIAS2	ENSMMUG00000004498	zf-MIZ	ENSMMUP00000006000;ENSMMUP00000005999;	696737
Macaca_mulatta	FOXO4	ENSMMUG00000032429	Fork_head	ENSMMUP00000040996;ENSMMUP00000056860;	698055
Macaca_mulatta	VSX2	ENSMMUG00000029272	Homeobox	ENSMMUP00000032733;	699261
Macaca_mulatta	PRDM8	ENSMMUG00000003338	zf-C2H2	ENSMMUP00000004447;	696013
Macaca_mulatta	ZIC1	ENSMMUG00000004742	zf-C2H2	ENSMMUP00000006304;	715102
Macaca_mulatta	ZNF382	ENSMMUG00000016449	zf-C2H2	ENSMMUP00000045205;ENSMMUP00000050602;ENSMMUP00000021604;	713048
Macaca_mulatta	ZNF845	ENSMMUG00000006778	zf-C2H2	ENSMMUP00000000145;ENSMMUP00000025416;ENSMMUP00000013627;	-
Macaca_mulatta	ZNF773	ENSMMUG00000010429	zf-C2H2	ENSMMUP00000048626;ENSMMUP00000013671;	-
Macaca_mulatta	ARNTL	ENSMMUG00000009690	bHLH	ENSMMUP00000012674;ENSMMUP00000012677;ENSMMUP00000036981;	700464
Macaca_mulatta	PEG3	ENSMMUG00000017852	zf-C2H2	ENSMMUP00000031409;ENSMMUP00000023472;ENSMMUP00000056366;	707825
Macaca_mulatta	SMAD2	ENSMMUG00000007816	MH1	ENSMMUP00000010269;ENSMMUP00000057330;ENSMMUP00000010270;ENSMMUP00000045810;	697581
Macaca_mulatta	ZNF569	ENSMMUG00000016168	zf-C2H2	ENSMMUP00000021249;	100428634
Macaca_mulatta	ZFP69	ENSMMUG00000016199	zf-C2H2	ENSMMUP00000040391;	694407
Macaca_mulatta	GATA1	ENSMMUG00000016464	zf-GATA	ENSMMUP00000021633;	714631
Macaca_mulatta	CEBPD	ENSMMUG00000013151	TF_bZIP	ENSMMUP00000017276;	714577
Macaca_mulatta	BARHL2	ENSMMUG00000013939	Homeobox	ENSMMUP00000018317;	-
Macaca_mulatta	ZBED2	ENSMMUG00000045568	zf-BED	ENSMMUP00000052663;	706929
Macaca_mulatta	ETS2	ENSMMUG00000009063	ETS	ENSMMUP00000011893;	715887
Macaca_mulatta	SOX12	ENSMMUG00000043181	HMG	ENSMMUP00000045261;	-
Macaca_mulatta	ZNF148	ENSMMUG00000001169	zf-C2H2	ENSMMUP00000039829;ENSMMUP00000001560;	715925
Macaca_mulatta	SRY	ENSMMUG00000041853	HMG	ENSMMUP00000045603;	574155
Macaca_mulatta	SMAD3	ENSMMUG00000015455	MH1	ENSMMUP00000054629;ENSMMUP00000044009;ENSMMUP00000041841;ENSMMUP00000020271;ENSMMUP00000058901;ENSMMUP00000044949;	711355
Macaca_mulatta	ZNF853	ENSMMUG00000038892	zf-C2H2	ENSMMUP00000043783;ENSMMUP00000046497;	100423412
Macaca_mulatta	MAFG	ENSMMUG00000012893	TF_bZIP	ENSMMUP00000016932;	715132
Macaca_mulatta	ZNF366	ENSMMUG00000003586	zf-C2H2	ENSMMUP00000055408;ENSMMUP00000004783;	100424526
Macaca_mulatta	GCFC2	ENSMMUG00000018512	GCFC	ENSMMUP00000024357;	716061
Macaca_mulatta	DNAJC1	ENSMMUG00000023649	MYB	ENSMMUP00000036166;	704151
Macaca_mulatta	-	ENSMMUG00000009047	bHLH	ENSMMUP00000033663;ENSMMUP00000033662;ENSMMUP00000011859;	706346
Macaca_mulatta	IKZF1	ENSMMUG00000000504	zf-C2H2	ENSMMUP00000000687;ENSMMUP00000042997;ENSMMUP00000035299;ENSMMUP00000053656;ENSMMUP00000000691;ENSMMUP00000000688;	-
Macaca_mulatta	IRF4	ENSMMUG00000018513	IRF	ENSMMUP00000024356;	722883
Macaca_mulatta	ZNF287	ENSMMUG00000016723	zf-C2H2	ENSMMUP00000021980;	695524
Macaca_mulatta	ZNF461	ENSMMUG00000015121	zf-C2H2	ENSMMUP00000031640;ENSMMUP00000031607;ENSMMUP00000055648;ENSMMUP00000019819;	712978
Macaca_mulatta	PLAGL1	ENSMMUG00000003750	zf-C2H2	ENSMMUP00000005002;	699985
Macaca_mulatta	-	ENSMMUG00000003772	zf-C2H2	ENSMMUP00000005026;	695034
Macaca_mulatta	ZNF71	ENSMMUG00000021675	zf-C2H2	ENSMMUP00000028541;ENSMMUP00000042433;	707289
Macaca_mulatta	LCORL	ENSMMUG00000018073	HTH	ENSMMUP00000035393;	715285
Macaca_mulatta	TOX2	ENSMMUG00000002810	HMG	ENSMMUP00000003757;ENSMMUP00000003759;ENSMMUP00000003761;ENSMMUP00000019657;ENSMMUP00000037962;	694291
Macaca_mulatta	RCOR2	ENSMMUG00000014133	MYB	ENSMMUP00000053253;ENSMMUP00000018566;	722145
Macaca_mulatta	MLX	ENSMMUG00000009887	bHLH	ENSMMUP00000012947;ENSMMUP00000052350;ENSMMUP00000012943;	710570
Macaca_mulatta	MECP2	ENSMMUG00000018704	MBD	ENSMMUP00000060482;ENSMMUP00000040753;ENSMMUP00000060409;ENSMMUP00000058883;ENSMMUP00000056922;ENSMMUP00000055953;	-
Macaca_mulatta	PRDM16	ENSMMUG00000009350	zf-C2H2	ENSMMUP00000040662;	-
Macaca_mulatta	GATA3	ENSMMUG00000006944	zf-GATA	ENSMMUP00000009115;	713840
Macaca_mulatta	ZNF829	ENSMMUG00000015835	zf-C2H2	ENSMMUP00000052523;ENSMMUP00000020820;	719280
Macaca_mulatta	TFE3	ENSMMUG00000023494	bHLH	ENSMMUP00000030934;ENSMMUP00000046670;	712161
Macaca_mulatta	ELF2	ENSMMUG00000004984	ETS	ENSMMUP00000006603;	696760
Macaca_mulatta	FOXE1	ENSMMUG00000002584	Fork_head	ENSMMUP00000039526;	715656
Macaca_mulatta	ELF3	ENSMMUG00000001929	ETS	ENSMMUP00000002579;	707937
Macaca_mulatta	GCM2	ENSMMUG00000007719	GCM	ENSMMUP00000010134;	698614
Macaca_mulatta	ZNF800	ENSMMUG00000002428	zf-C2H2	ENSMMUP00000003258;	697855
Macaca_mulatta	-	ENSMMUG00000045342	HMG	ENSMMUP00000051444;	-
Macaca_mulatta	ZNF180	ENSMMUG00000001193	zf-C2H2	ENSMMUP00000023279;ENSMMUP00000001596;ENSMMUP00000031575;	712493
Macaca_mulatta	ZNF646	ENSMMUG00000012860	zf-C2H2	ENSMMUP00000043955;ENSMMUP00000016891;ENSMMUP00000047844;	712774
Macaca_mulatta	-	ENSMMUG00000019432	zf-C2H2	ENSMMUP00000025539;	706216
Macaca_mulatta	FOXF2	ENSMMUG00000004540	Fork_head	ENSMMUP00000006039;	-
Macaca_mulatta	MSGN1	ENSMMUG00000008141	bHLH	ENSMMUP00000010659;	715386
Macaca_mulatta	FOSL1	ENSMMUG00000008653	TF_bZIP	ENSMMUP00000011350;	106993191
Macaca_mulatta	ZNF530	ENSMMUG00000009294	zf-C2H2	ENSMMUP00000012175;	708733
Macaca_mulatta	ZNF891	ENSMMUG00000031445	zf-C2H2	ENSMMUP00000038327;	700405
