Species	Symbol	Ensembl	Family	Protein	Entrez ID
Caenorhabditis_elegans	nhr-150	WBGene00007367	Miscellaneous	C06B8;	182297
Caenorhabditis_elegans	srt-58	WBGene00016233	Miscellaneous	C29G2;	183034
Caenorhabditis_elegans	nhr-248	WBGene00013940	SF-like	ZK218;	191246
Caenorhabditis_elegans	hmg-3	WBGene00001973	HMG	C32F10;	172250
Caenorhabditis_elegans	tbx-42	WBGene00022000	T-box	Y59E9AR;	190421
Caenorhabditis_elegans	elt-1	WBGene00001249	zf-GATA	W09C2b;W09C2d;W09C2f;W09C2a;W09C2c;	177794
Caenorhabditis_elegans	ceh-14	WBGene00000438	Homeobox	F46C8;	181012
Caenorhabditis_elegans	fkh-6	WBGene00001438	Fork_head	B0286;	181907
Caenorhabditis_elegans	zip-3	WBGene00012330	TF_bZIP	W07G1;W07G1;	189280
Caenorhabditis_elegans	rcor-1	WBGene00022278	MYB	Y74C9Ab;Y74C9Ac;Y74C9Ad;Y74C9Aa;	171592
Caenorhabditis_elegans	dve-1	WBGene00022861	Homeobox	ZK1193a;ZK1193a;ZK1193e;ZK1193e;ZK1193c;ZK1193c;ZK1193d;ZK1193d;	180398
Caenorhabditis_elegans	pax-1	WBGene00003937	PAX	K07C11;	187105
Caenorhabditis_elegans	sma-3	WBGene00004857	MH1	R13F6;	175955
Caenorhabditis_elegans	nhr-247	WBGene00014193	SF-like	ZK1037;	191500
Caenorhabditis_elegans	Y22D7AL.15	WBGene00021253	zf-LITAF-like	Y22D7AL;	189508
Caenorhabditis_elegans	tbx-32	WBGene00006551	T-box	ZK380;	191303
Caenorhabditis_elegans	nhr-190	WBGene00018622	Miscellaneous	F48G7a;	185999
Caenorhabditis_elegans	nhr-95	WBGene00003685	Miscellaneous	Y39B6Ab;Y39B6Aa;	180254
Caenorhabditis_elegans	nhr-221	WBGene00020748	RXR-like	T24A6a;T24A6b;	188826
Caenorhabditis_elegans	nhr-121	WBGene00003711	RXR-like	E02H9a;E02H9a;E02H9b;E02H9b;	184003
Caenorhabditis_elegans	klu-2	WBGene00022592	zf-C2H2	ZC328;	172339
Caenorhabditis_elegans	ceh-34	WBGene00000455	Homeobox	C10G8;	178919
Caenorhabditis_elegans	hmbx-1	WBGene00018786	Homeobox	F54A5;	171679
Caenorhabditis_elegans	nhr-117	WBGene00003707	Miscellaneous	F16B4a;F16B4b;F16B4a;F16B4a;F16B4b;	24104436
Caenorhabditis_elegans	nhr-50	WBGene00003640	Miscellaneous	C06C6a;C06C6a;	180067
Caenorhabditis_elegans	elf-1	WBGene00016029	ETS	C24A1b;C24A1a;C24A1a;C24A1b;	175226
Caenorhabditis_elegans	ZC247.1	WBGene00013859	HTH	ZC247;	172895
Caenorhabditis_elegans	spe-44	WBGene00007732	SAND	C25G4;	182915
Caenorhabditis_elegans	nhr-214	WBGene00011566	Miscellaneous	T07C5b;T07C5a;	188210
Caenorhabditis_elegans	nhr-32	WBGene00003626	Miscellaneous	K08H2;	187178
Caenorhabditis_elegans	egrh-1	WBGene00007772	zf-C2H2	C27C12;	181580
Caenorhabditis_elegans	ceh-57	WBGene00007416	Homeobox	C07E3;	182370
Caenorhabditis_elegans	nhr-256	WBGene00022805	Miscellaneous	ZK697a;	191409
Caenorhabditis_elegans	nhr-7	WBGene00003606	Miscellaneous	F54D1a;	178035
Caenorhabditis_elegans	unc-62	WBGene00006796	Homeobox	T28F12b;T28F12e;T28F12h;T28F12g;T28F12a;T28F12f;T28F12c;T28F12a;T28F12b;	178845
Caenorhabditis_elegans	cebp-2	WBGene00016754	TF_bZIP	C48E7;C48E7;	172319
Caenorhabditis_elegans	unc-55	WBGene00006790	RXR-like	F55D12b;F55D12a;	192082
Caenorhabditis_elegans	ceh-19	WBGene00000442	Homeobox	F20D12b;F20D12a;	177590
Caenorhabditis_elegans	crh-1	WBGene00000793	TF_bZIP	Y41C4Ae;Y41C4Ab;Y41C4Ag;Y41C4Aa;Y41C4Ac;Y41C4Ad;Y41C4Af;	176597
Caenorhabditis_elegans	nhr-30	WBGene00016091	Miscellaneous	C25E10;	182887
Caenorhabditis_elegans	tbx-35	WBGene00006554	T-box	ZK177;	191239
Caenorhabditis_elegans	nhr-230	WBGene00012446	Miscellaneous	Y17D7A;	189442
Caenorhabditis_elegans	fkh-8	WBGene00001440	Fork_head	F40H3a;F40H3b;F40H3a;F40H3b;	174026
Caenorhabditis_elegans	atf-7	WBGene00000223	TF_bZIP	C07G2c;C07G2a;C07G2b;C07G2c;C07G2d;	175587
Caenorhabditis_elegans	unc-30	WBGene00006766	Homeobox	B0564c;B0564a;B0564d;B0564b;	178265
Caenorhabditis_elegans	die-1	WBGene00000995	zf-C2H2	C18D1b;C18D1a;C18D1a;C18D1b;	174569
Caenorhabditis_elegans	nhr-128	WBGene00003718	Miscellaneous	F44C8b;F44C8b;	178700
Caenorhabditis_elegans	ceh-53	WBGene00015651	Homeobox	C09G12;	182467
Caenorhabditis_elegans	nhr-116	WBGene00003706	RXR-like	F09C6;	180129
Caenorhabditis_elegans	ceh-28	WBGene00000450	Homeobox	K03A11;	191619
Caenorhabditis_elegans	skn-1	WBGene00004804	TF_bZIP	T19E7d;T19E7c;T19E7c;T19E7d;T19E7c;T19E7a;T19E7b;	177343
Caenorhabditis_elegans	nfya-1	WBGene00011614	NF-YA	T08D10;	181368
Caenorhabditis_elegans	nhr-77	WBGene00003667	Miscellaneous	T15D6;	191726
Caenorhabditis_elegans	nmr-1	WBGene00003774	zf-LITAF-like	F07F6;F07F6;	173929
Caenorhabditis_elegans	nhr-184	WBGene00018415	Miscellaneous	F44C8a;	185730
Caenorhabditis_elegans	nhr-175	WBGene00008630	SF-like	F09F3;	184255
Caenorhabditis_elegans	ztf-11	WBGene00009939	zf-C2HC	F52F12a;F52F12b;	172845
Caenorhabditis_elegans	Y116A8C.19	WBGene00013796	zf-CCCH	Y116A8C;	178477
Caenorhabditis_elegans	hmg-6	WBGene00009827	HMG	F47G4;	185946
Caenorhabditis_elegans	Y48G8AL.10	WBGene00021689	zf-C2H2	Y48G8ALa;Y48G8ALd;Y48G8ALb;Y48G8ALc;	3565634
Caenorhabditis_elegans	hlh-17	WBGene00001961	bHLH	F38C2;	185460
Caenorhabditis_elegans	ceh-51	WBGene00013583	Homeobox	Y80D3A;	180233
Caenorhabditis_elegans	nhr-132	WBGene00003722	Miscellaneous	R11G11;	187822
Caenorhabditis_elegans	alr-1	WBGene00044330	Homeobox	R08B4;	181302
Caenorhabditis_elegans	egl-43	WBGene00001207	zf-C2H2	R53b;R53a;	174552
Caenorhabditis_elegans	ceh-44	WBGene00000464	CUT	Y54F10AMa;	175372
Caenorhabditis_elegans	cog-1	WBGene00000584	Homeobox	R03C1a;R03C1b;	175149
Caenorhabditis_elegans	nhr-59	WBGene00003649	Miscellaneous	T27B7a;	178707
Caenorhabditis_elegans	zip-2	WBGene00019327	TF_bZIP	K02F3;K02F3;	175240
Caenorhabditis_elegans	hsf-1	WBGene00002004	HSF	Y53C10A;	173078
Caenorhabditis_elegans	sptf-2	WBGene00011926	zf-C2H2	T22C8;	188733
Caenorhabditis_elegans	let-526	WBGene00002717	ARID	C01G8c;C01G8d;C01G8c;C01G8a;	3565337
Caenorhabditis_elegans	nhr-274	WBGene00021522	GCNF-like	Y41D4Ba;Y41D4Bc;Y41D4Bb;Y41D4Bd;	189825
Caenorhabditis_elegans	nhr-243	WBGene00013584	Miscellaneous	Y80D3A;	190741
Caenorhabditis_elegans	pes-1	WBGene00003976	Fork_head	T28H11b;T28H11a;	177267
Caenorhabditis_elegans	nhr-20	WBGene00003619	Miscellaneous	F43C1;	175546
Caenorhabditis_elegans	nhr-176	WBGene00008830	Miscellaneous	F14H3;	184496
Caenorhabditis_elegans	nhr-100	WBGene00003690	ESR-like	C28D4;C28D4;	177806
Caenorhabditis_elegans	hmg-1	WBGene00001971	HMG	Y48B6A;Y48B6A;	175081
Caenorhabditis_elegans	nhr-260	WBGene00016517	RXR-like	C38C3;	183304
Caenorhabditis_elegans	duxl-1	WBGene00022554	Homeobox	ZC204;	173537
Caenorhabditis_elegans	aha-1	WBGene00000095	bHLH	C25A1a;C25A1b;	172889
Caenorhabditis_elegans	fax-1	WBGene00001400	RXR-like	F56E3b;F56E3a;	180609
Caenorhabditis_elegans	dmd-10	WBGene00007929	DM	C34D1;	183202
Caenorhabditis_elegans	mxl-3	WBGene00003511	bHLH	F46G10;	181457
Caenorhabditis_elegans	fos-1	WBGene00001345	TF_bZIP	F29G9b;F29G9a;	178987
Caenorhabditis_elegans	nhr-81	WBGene00003671	Miscellaneous	C47F8;	191728
Caenorhabditis_elegans	nhr-219	WBGene00020555	Miscellaneous	T19A5a;T19A5b;T19A5b;	3565145
Caenorhabditis_elegans	Y87G2A.18	WBGene00013604	zf-LITAF-like	Y87G2A;Y87G2A;	3564964
Caenorhabditis_elegans	hlh-11	WBGene00001955	bHLH	F58A4c;F58A4a;F58A4a;F58A4b;F58A4b;F58A4b;F58A4c;	176360
Caenorhabditis_elegans	nhr-74	WBGene00003664	Miscellaneous	C27C7;	191723
Caenorhabditis_elegans	klf-2	WBGene00009998	zf-C2H2	F53F8;	186179
Caenorhabditis_elegans	baz-2	WBGene00001470	MBD	ZK783;	176078
Caenorhabditis_elegans	nhr-155	WBGene00015758	Miscellaneous	C14C6;	182602
Caenorhabditis_elegans	ceh-17	WBGene00000440	Homeobox	D1007;	172059
Caenorhabditis_elegans	ccch-5	WBGene00013319	zf-CCCH	Y57G11C;	178412
Caenorhabditis_elegans	lin-40	WBGene00003025	zf-GATA	T27C4e;T27C4b;T27C4d;T27C4e;T27C4b;	178788
Caenorhabditis_elegans	ceh-22	WBGene00000445	Homeobox	F29F11a;F29F11c;F29F11b;	179485
Caenorhabditis_elegans	nhr-45	WBGene00003635	Miscellaneous	F16H11;	180738
Caenorhabditis_elegans	mab-9	WBGene00003106	T-box	T27A1;	173441
Caenorhabditis_elegans	spr-3	WBGene00005008	zf-C2H2	C07A12a;C07A12b;	180722
Caenorhabditis_elegans	F26A10.2	WBGene00017814	zf-C2H2	F26A10;	181025
Caenorhabditis_elegans	sem-2	WBGene00004771	HMG	C32E12;C32E12;	172162
Caenorhabditis_elegans	aptf-3	WBGene00009203	AP-2	F28C6;	185047
Caenorhabditis_elegans	nhr-6	WBGene00003605	NGFIB-like	C48D5b;C48D5b;C48D5b;C48D5a;	175462
Caenorhabditis_elegans	nhr-28	WBGene00003624	RXR-like	C11G6a;C11G6b;C11G6b;	181705
Caenorhabditis_elegans	fkh-10	WBGene00001442	Fork_head	C25A1;C25A1;	182874
Caenorhabditis_elegans	nhr-164	WBGene00008056	Miscellaneous	C41G6;	183381
Caenorhabditis_elegans	tag-68	WBGene00006445	MH1	F37D6;	172930
Caenorhabditis_elegans	nhr-16	WBGene00003615	Miscellaneous	T12C9;	173781
Caenorhabditis_elegans	nhr-196	WBGene00010600	RXR-like	K06B4;	187053
Caenorhabditis_elegans	dmd-4	WBGene00007776	DM	C27C12;	181581
Caenorhabditis_elegans	nhr-63	WBGene00003653	Miscellaneous	C06C6;	180068
Caenorhabditis_elegans	nhr-205	WBGene00011002	Miscellaneous	R04B5;	187567
Caenorhabditis_elegans	nob-1	WBGene00003779	Homeobox	Y75B8Ab;Y75B8Aa;	176641
Caenorhabditis_elegans	ceh-87	WBGene00018022	Homeobox	F34D6;	185241
Caenorhabditis_elegans	nhr-286	WBGene00044699	Miscellaneous	VC5;	4363091
Caenorhabditis_elegans	nhr-145	WBGene00012703	Miscellaneous	Y39B6Aa;	180255
Caenorhabditis_elegans	hlh-27	WBGene00001966	bHLH	C17C3;	182719
Caenorhabditis_elegans	nhr-179	WBGene00017512	Miscellaneous	F16B4a;F16B4c;	184562
Caenorhabditis_elegans	nhr-102	WBGene00003692	Miscellaneous	T06C12;	180062
Caenorhabditis_elegans	him-17	WBGene00001874	THAP	T09E8;	179800
Caenorhabditis_elegans	gei-3	WBGene00001560	HMG	T22H6b;T22H6a;	184597
Caenorhabditis_elegans	nhr-35	WBGene00003628	RXR-like	C07A12b;C07A12a;C07A12b;C07A12b;	180725
Caenorhabditis_elegans	grh-1	WBGene00001707	CP2	Y48G8ARb;Y48G8ARa;	190048
Caenorhabditis_elegans	Y53H1A.2	WBGene00013178	zf-C2H2	Y53H1Aa;Y53H1Ab;	173016
Caenorhabditis_elegans	nhr-195	WBGene00019115	Miscellaneous	F59E11b;	186625
Caenorhabditis_elegans	ceh-60	WBGene00017690	Homeobox	F22A3;	184803
Caenorhabditis_elegans	end-1	WBGene00001310	zf-GATA	F58E10;	179893
Caenorhabditis_elegans	vab-15	WBGene00006881	Homeobox	R07B1;	181197
Caenorhabditis_elegans	lin-22	WBGene00003008	bHLH	Y54G2A;	177082
Caenorhabditis_elegans	gmeb-1	WBGene00015285	SAND	C01B12;	182061
Caenorhabditis_elegans	ces-2	WBGene00000469	TF_bZIP	ZK909;	173365
Caenorhabditis_elegans	flap-1	WBGene00018998	LRRFIP	F57B9a;F57B9b;	175964
Caenorhabditis_elegans	daf-8	WBGene00000904	MH1	R05D11;	187612
Caenorhabditis_elegans	ztf-25	WBGene00012405	zf-C2H2	Y6G8;	180158
Caenorhabditis_elegans	ets-9	WBGene00016865	ETS	C52B9a;C52B9b;C52B9b;	180702
Caenorhabditis_elegans	ceh-54	WBGene00020485	Homeobox	T13C5;	188474
Caenorhabditis_elegans	C34B4.2	WBGene00007907	Fork_head	C34B4a;C34B4a;C34B4a;	179793
Caenorhabditis_elegans	F36G3.3	WBGene00009484	zf-LITAF-like	F36G3;	3565543
Caenorhabditis_elegans	nhr-212	WBGene00020153	Miscellaneous	T01G6b;T01G6a;	187964
Caenorhabditis_elegans	nhr-57	WBGene00003647	Miscellaneous	T05B4;	178813
Caenorhabditis_elegans	nhr-114	WBGene00003704	RXR-like	Y45G5AMa;Y45G5AMd;Y45G5AMa;	178821
Caenorhabditis_elegans	med-2	WBGene00003181	zf-GATA	K04C2;	191706
Caenorhabditis_elegans	nhr-273	WBGene00020460	Miscellaneous	T12C9;	188451
Caenorhabditis_elegans	ceh-32	WBGene00000453	Homeobox	W05E10;	179603
Caenorhabditis_elegans	atf-2	WBGene00000220	TF_bZIP	K08F8;	174399
Caenorhabditis_elegans	nhr-134	WBGene00003724	Miscellaneous	F44C8;F44C8;	185728
Caenorhabditis_elegans	nhr-239	WBGene00021848	Miscellaneous	Y54F10AM;	190264
Caenorhabditis_elegans	tbx-37	WBGene00006556	T-box	Y47D3A;	189977
Caenorhabditis_elegans	nhr-148	WBGene00015396	RXR-like	C03G6;	182172
Caenorhabditis_elegans	C44F1.1	WBGene00008091	STAT	C44F1;	183460
Caenorhabditis_elegans	eyg-1	WBGene00013147	PAX	Y53C12C;	190204
Caenorhabditis_elegans	tbx-7	WBGene00006544	T-box	ZK328b;ZK328b;ZK328a;	260030
Caenorhabditis_elegans	ztf-30	WBGene00015523	zf-C2H2	C06E1;	182317
Caenorhabditis_elegans	nhr-138	WBGene00003728	ESR-like	C28D4;	3565904
Caenorhabditis_elegans	nhr-36	WBGene00017198	RXR-like	F07C3;	24104398
Caenorhabditis_elegans	nhr-43	WBGene00003633	Miscellaneous	C29E6b;C29E6a;	178121
Caenorhabditis_elegans	cey-4	WBGene00000475	CSD	Y39A1C;Y39A1C;	176516
Caenorhabditis_elegans	jun-1	WBGene00012005	TF_bZIP	T24H10a;T24H10e;T24H10b;T24H10c;T24H10d;	174452
Caenorhabditis_elegans	lin-28	WBGene00003014	CSD	F02E9b;F02E9a;	172626
Caenorhabditis_elegans	gfl-1	WBGene00001585	Others	-	187434
Caenorhabditis_elegans	his-71	WBGene00001945	Others	-	181057
Caenorhabditis_elegans	phb-1	WBGene00004014	Others	-	171768
Caenorhabditis_elegans	xpa-1	WBGene00006963	Others	-	187120
Caenorhabditis_elegans	C01F6	WBGene00007223	Others	-	177731
Caenorhabditis_elegans	C25A1.4	WBGene00007706	Others	-	-
Caenorhabditis_elegans	F23B12.7	WBGene00009084	Others	-	179947
Caenorhabditis_elegans	ndk-1	WBGene00009119	Others	-	172939
Caenorhabditis_elegans	sec-12	WBGene00010496	Others	-	172641
Caenorhabditis_elegans	K07A12.1	WBGene00010620	Others	-	172669
Caenorhabditis_elegans	scrm-1	WBGene00011935	Others	-	173053
Caenorhabditis_elegans	Y37H9A	WBGene00012578	Others	-	173244
Caenorhabditis_elegans	Y116A8C.13	WBGene00013792	Others	-	190999
Caenorhabditis_elegans	ZK1067.2	WBGene00014208	Others	-	174463
Caenorhabditis_elegans	zgpa-1	WBGene00016383	Others	-	177568
Caenorhabditis_elegans	mafr-1	WBGene00016622	Others	-	172953
Caenorhabditis_elegans	K08D12.3	WBGene00019537	Others	-	176979
Caenorhabditis_elegans	ZK418.9	WBGene00022738	Others	-	175989
